,cell name,efficiency,coupling,transmission,top cell wavelength (nm),top cell efficiency,top cell 4T SE,top cell 1J SE,top cell QE,bottom cell wavelength (nm),bottom cell efficiency,bottom cell 4T SE,bottom cell 1J SE,bottom cell QE,top cell voltage,top cell current,bottom cell voltage,filtered bottom cell current,bottom cell current
364,,,,,644,78.879860957865,49.71158718,49.71158718,95.14506995,644,12.72977743576248,8.022547619828252,35.91743063,24.333102176857288,0.0,0.0,,,
365,,,,,645,78.96373269015,49.72135864,49.72135864,95.01623124,645,12.809766940913644,8.065968951382066,35.96466485,24.426873027315246,0.0,0.0,,,
366,,,,,646,77.33779861343251,49.73092106,49.73092106,94.88739253,646,12.607599198669432,8.107129136673535,36.0118726,24.5135165145008,0.0,0.0,,,
367,,,,,647,76.6000225914,49.74027441,49.74027441,94.75855381,647,12.550768654064177,8.149849775366349,36.05905387,24.60460324443025,0.0,0.0,,,
368,,,,,648,75.86164485541126,49.74941871,49.74941871,94.6297151,648,12.4882648360135,8.189697408648906,36.10620866,24.686748555054624,0.0,0.0,,,
369,,,,,649,74.23324431407501,49.75835396,49.75835396,94.50087639,649,12.278391661341848,8.230174553056957,36.15333698,24.770535348664488,0.0,0.0,,,
370,,,,,650,74.93056005084375,49.76708015,49.76708015,94.37203767,650,12.451374787064802,8.269904383272596,36.20043883,24.851818608556098,0.0,0.0,,,
371,,,,,651,78.00591049064,49.85199584,49.85199584,94.38784904,651,13.005816694724873,8.311753759210655,36.25804969,24.939211780603998,0.0,0.0,,,
372,,,,,652,76.5624514501,49.93881872,49.93881872,94.40721738,652,12.804670590253433,8.352006907625558,36.31566645,25.02155479741947,0.0,0.0,,,
373,,,,,653,78.20888657327625,50.02567303,50.02567303,94.42658571,653,13.118398813661656,8.391076238050152,36.37328909,25.100104462908874,0.0,0.0,,,
374,,,,,654,77.448959579035,50.11255877,50.11255877,94.44595405,654,13.024187958270963,8.427167879825921,36.43091763,25.169520435596898,0.0,0.0,,,
375,,,,,655,73.78695468260875,50.19947593,50.19947593,94.46532238,655,12.441577140359648,8.46437767861869,36.48855206,25.242058943405404,0.0,0.0,,,
376,,,,,656,66.86208721570125,50.28642453,50.28642453,94.48469072,656,11.302260624386351,8.500337030656276,36.54619238,25.310652984316604,0.0,0.0,,,
377,,,,,657,69.26343125625,50.37340455,50.37340455,94.50405905,657,11.73582650959128,8.535146552430023,36.6038386,25.37561965656756,0.0,0.0,,,
378,,,,,658,75.69693153699875,50.46041599,50.46041599,94.52342739,658,12.858545283834985,8.57164921845512,36.6614907,25.44541508580651,0.0,0.0,,,
379,,,,,659,77.28706461223,50.54745887,50.54745887,94.54279572,659,13.157519267980698,8.605310181805558,36.7191487,25.50657571317861,0.0,0.0,,,
380,,,,,660,77.8379361155825,50.63453317,50.63453317,94.56216406,660,13.276863166974406,8.636762509009209,36.77681259,25.561014439597358,0.0,0.0,,,
381,,,,,661,77.48826035544,50.67904536,50.67904536,94.50210748,661,13.25738129536353,8.670622168321472,36.83442425,25.622402280409005,0.0,0.0,,,
382,,,,,662,77.06697018824374,50.72281049,50.72281049,94.44084138,662,13.220932373930214,8.701559768938028,36.89204162,25.674982806936175,0.0,0.0,,,
383,,,,,663,77.13331479156875,50.76647621,50.76647621,94.37957529,663,13.263998612187192,8.729904475318596,36.9496647,25.719765621734613,0.0,0.0,,,
384,,,,,664,77.82828263001001,50.81004252,50.81004252,94.31830919,664,13.418396759483297,8.760174153408387,37.0072935,25.77007629500465,0.0,0.0,,,
385,,,,,665,79.2234109876825,50.85350942,50.85350942,94.25704309,665,13.690782930479733,8.788113892629212,37.06492802,25.813391885020675,0.0,0.0,,,
386,,,,,666,79.4309385120625,50.8968769,50.8968769,94.195777,666,13.756998641134473,8.815057198964821,37.12256826,25.853654984155604,0.0,0.0,,,
387,,,,,667,79.0782075633275,50.94014498,50.94014498,94.1345109,667,13.721902929277713,8.839296516162468,37.18021421,25.885878726869812,0.0,0.0,,,
388,,,,,668,79.28542562440501,50.98331364,50.98331364,94.0732448,668,13.788019482555002,8.866180842411383,37.23786587,25.925740284871647,0.0,0.0,,,
389,,,,,669,80.47498411539125,51.02638289,51.02638289,94.01197871,669,14.020749107287752,8.890068388547357,37.29552326,25.956732855654817,0.0,0.0,,,
390,,,,,670,79.84054932426375,51.06935273,51.06935273,93.95071261,670,13.936382739441688,8.914292949191134,37.35318635,25.98861545038792,0.0,0.0,,,
391,,,,,671,79.219437646965,51.12168276,51.12168276,93.90682312,671,13.848481199307024,8.936666096189093,37.40600212,26.015013446219193,0.0,0.0,,,
392,,,,,672,78.52641335451,51.17394158,51.17394158,93.86293362,672,13.747549985196192,8.958976855781161,37.45880913,26.041151542120918,0.0,0.0,,,
393,,,,,673,79.24041855984375,51.22612917,51.22612917,93.81904412,673,13.8898118972588,8.97927233762185,37.5116074,26.061362854552705,0.0,0.0,,,
394,,,,,674,78.96849816240001,51.27824556,51.27824556,93.77515463,674,13.860433619403091,9.000281571040968,37.56439691,26.08358268945018,0.0,0.0,,,
395,,,,,675,78.69575196010001,51.33029072,51.33029072,93.73126513,675,13.832975115231417,9.022731424529256,37.61717768,26.109905536021255,0.0,0.0,,,
396,,,,,676,79.481940676875,51.38226468,51.38226468,93.68737564,676,13.990014719418872,9.044049919624321,37.6699497,26.13288145658274,0.0,0.0,,,
397,,,,,677,79.27933979158875,51.43416741,51.43416741,93.64348614,677,13.974485010676597,9.066246053476018,37.72271297,26.158321679210427,0.0,0.0,,,
398,,,,,678,79.21764510367125,51.48599893,51.48599893,93.59959665,678,13.986014772586216,9.089943795652752,37.77546749,26.18801297221806,0.0,0.0,,,
399,,,,,679,78.87209828161124,51.53775923,51.53775923,93.55570715,679,13.949070997467066,9.114805846584703,37.82821326,26.220966228629596,0.0,0.0,,,
400,,,,,680,78.87834429893,51.58819117,51.58819117,93.50953893,680,13.973722637844578,9.139125335411759,37.88095028,26.252264071381173,0.0,0.0,,,
401,,,,,681,78.86976485058,51.58258002,51.58258002,93.36207091,681,14.01907388146773,9.16878605720584,37.94336006,26.298790201167176,0.0,0.0,,,
402,,,,,682,78.78990153992375,51.57672959,51.57672959,93.21460289,682,14.04959776643827,9.197020058219962,38.00578953,26.341093654062906,0.0,0.0,,,
403,,,,,683,78.28423132266,51.57063987,51.57063987,93.06713487,683,14.008947461828573,9.228555640203275,38.06823868,26.392715390705305,0.0,0.0,,,
404,,,,,684,77.77831740853625,51.56431087,51.56431087,92.91966685,684,13.97974817223105,9.2680853052,38.13070751,26.46701504069438,0.0,0.0,,,
405,,,,,685,77.48484239494624,51.55774259,51.55774259,92.77219883,685,13.989759802441078,9.308664927183617,38.19319603,26.544091730429468,0.0,0.0,,,
406,,,,,686,73.54063073946874,51.55093502,51.55093502,92.62473081,686,13.344688239545555,9.354436443931167,38.25570423,26.635727082374302,0.0,0.0,,,
407,,,,,687,58.470098131499995,51.54388816,51.54388816,92.47726279,687,10.669103203765868,9.405270041887267,38.31823212,26.74148839869454,0.0,0.0,,,
408,,,,,688,62.394719870195615,51.53660203,51.53660203,92.32979478,688,11.45733361577885,9.463493771744444,38.38077969,26.86792366380359,0.0,0.0,,,
409,,,,,689,63.9089372655525,51.52907661,51.52907661,92.18232676,689,11.812119567523549,9.523982719228824,38.44334694,27.000413819221478,0.0,0.0,,,
410,,,,,690,66.8038210423375,51.5213119,51.5213119,92.03485874,690,12.44305209728126,9.59649250730262,38.50593388,27.16654951225313,0.0,0.0,,,
411,,,,,691,69.72806598005876,51.58832219,51.58832219,92.02119819,691,13.080678727933117,9.677742515811055,38.5649187,27.356911102494447,0.0,0.0,,,
412,,,,,692,71.81001593126625,51.65723653,51.65723653,92.01096861,692,13.578698532927978,9.767969450896846,38.62391272,27.57206169966325,0.0,0.0,,,
413,,,,,693,71.62129866359875,51.72613427,51.72613427,92.00073903,693,13.670101746312813,9.872782700234946,38.68291595,27.82770476375832,0.0,0.0,,,
414,,,,,694,71.0044917638925,51.79501542,51.79501542,91.99050944,694,13.691378290759893,9.987328013684612,38.74192838,28.110002650704455,0.0,0.0,,,
415,,,,,695,72.168588978255,51.86387997,51.86387997,91.98027986,695,14.073968670401701,10.11424266647625,38.80095,28.42625241831562,0.0,0.0,,,
416,,,,,696,72.62142840512999,51.93272792,51.93272792,91.97005028,696,14.34431944665095,10.257848893645088,38.85998083,28.78843796982789,0.0,0.0,,,
417,,,,,697,75.9352769240175,52.00155927,52.00155927,91.95982069,697,15.212909444921902,10.418017082637837,38.91902086,29.195998364488357,0.0,0.0,,,
418,,,,,698,75.53458631276251,52.07037402,52.07037402,91.94959111,698,15.370487167311266,10.595768835716513,38.9780701,29.651597464070488,0.0,0.0,,,
419,,,,,699,74.12886803269751,52.13917217,52.13917217,91.93936153,699,15.352797946187046,10.798521502505395,39.03712853,30.175756403514555,0.0,0.0,,,
420,,,,,700,73.43454741129375,52.20620095,52.20620095,91.92604562,700,15.498529168847949,11.018238101020492,39.09619617,30.74575460742704,0.0,0.0,,,
421,,,,,701,72.3530914255875,52.09943577,52.09943577,91.60718328,701,15.626125831511942,11.251935792267826,39.13392782,31.353084328912352,0.0,0.0,,,
422,,,,,702,72.13261354584999,51.9921532,51.9921532,91.28832095,702,15.968675200537097,11.50999203570563,39.17160778,32.02646126628371,0.0,0.0,,,
423,,,,,703,72.62512343369251,51.88435323,51.88435323,90.96945861,703,16.5107228826104,11.795479823261582,39.20923604,32.774141960521376,0.0,0.0,,,
424,,,,,704,73.96853925906501,51.77603588,51.77603588,90.65059628,704,17.289437685881058,12.102152549396138,39.2468126,33.578478024475345,0.0,0.0,,,
425,,,,,705,74.80764883609875,51.66720113,51.66720113,90.33173395,705,18.015697621650336,12.442854266874098,39.28433747,34.47481472726535,0.0,0.0,,,
426,,,,,706,74.36575245137499,51.557849,51.557849,90.01287161,706,18.461109145080204,12.799105049019989,39.32181063,35.41163229505402,0.0,0.0,,,
427,,,,,707,74.06579744449874,51.44797947,51.44797947,89.69400928,707,18.989518666155426,13.190600792675472,39.3592321,36.443175005135345,0.0,0.0,,,
428,,,,,708,73.5539357260125,51.33759255,51.33759255,89.37514694,708,19.498263639312164,13.608978286031872,39.39660187,37.54596809212009,0.0,0.0,,,
429,,,,,709,73.74722105751,51.22668824,51.22668824,89.05628461,709,20.22232099182643,14.046936522932313,39.43391995,38.699595711339974,0.0,0.0,,,
430,,,,,710,73.65709908414,51.11526654,51.11526654,88.73742228,710,20.901275326615064,14.504701822772425,39.47118632,39.904465691522276,0.0,0.0,,,
431,,,,,711,72.87487129110374,50.62073199,50.62073199,87.75529853,711,21.599709181728713,15.003705257778043,39.53016964,41.21923873859991,0.0,0.0,,,
432,,,,,712,71.66471100359999,50.11518252,50.11518252,86.75686507,712,22.203106678915834,15.52664802721387,39.58916249,42.5959940687575,0.0,0.0,,,
433,,,,,713,70.530192454315,49.60801298,49.60801298,85.75843161,713,22.839755015648688,16.06453667357038,39.64816488,44.00983272050047,0.0,0.0,,,
434,,,,,714,69.8743322442,49.09922336,49.09922336,84.75999815,714,23.63623805994196,16.608687262146304,39.70717681,45.43684200240488,0.0,0.0,,,
435,,,,,715,67.67814382667251,48.58881366,48.58881366,83.76156469,715,23.921365686201614,17.17409364530314,39.76619827,46.91792838888605,0.0,0.0,,,
436,,,,,716,65.973366706775,48.0767839,48.0767839,82.76313123,716,24.348389372565883,17.743406356397074,39.82522926,48.40553451197619,0.0,0.0,,,
437,,,,,717,58.205385305925,47.56313406,47.56313406,81.76469777,717,22.41430566078295,18.316082256002414,39.8842698,49.89815331618524,0.0,0.0,,,
438,,,,,718,53.05293591044563,47.04786415,47.04786415,80.76626431,718,21.29877266521582,18.88796059479737,39.94331986,51.38444467422583,0.0,0.0,,,
439,,,,,719,48.234589461799125,46.53097417,46.53097417,79.76783085,719,20.159266156983247,19.447253585098817,40.00237947,52.83241103178844,0.0,0.0,,,
440,,,,,720,49.97471242567238,46.01246411,46.01246411,78.76939739,720,21.720566265394748,19.99844976040212,40.06144861,54.25438917800392,0.0,0.0,,,
441,,,,,721,53.312490311305496,44.55098268,44.55098268,76.16168624,721,24.58912525066955,20.548087076071617,40.14992529,55.668199650877774,0.0,0.0,,,
442,,,,,722,57.1785511737825,43.04803401,43.04803401,73.49040695,722,28.010074155195365,21.087953438882263,40.23849305,57.051659277136245,0.0,0.0,,,
443,,,,,723,52.149220135979995,41.54075088,41.54075088,70.81912766,723,27.10742688712527,21.59309121746512,40.3271519,58.337466626667656,0.0,0.0,,,
444,,,,,724,46.67396941614,40.02913329,40.02913329,68.14784837,724,25.741217321547516,22.076515713162536,40.41590183,59.56114086766342,0.0,0.0,,,
445,,,,,725,44.32385747109375,38.51318125,38.51318125,65.47656908,725,25.935024997372484,22.535049416637325,40.50474284,60.71437819416296,0.0,0.0,,,
446,,,,,726,43.744098041875,36.99289475,36.99289475,62.80528979,726,27.165242640755835,22.972721049264976,40.59367494,61.80830896334308,0.0,0.0,,,
447,,,,,727,41.941233756675004,35.46827379,35.46827379,60.1340105,727,27.63873987222795,23.37314154099615,40.68269812,62.79914363703383,0.0,0.0,,,
448,,,,,728,39.013246466315,33.93931837,33.93931837,57.46273121,728,27.304421353460537,23.753302612840834,40.77181239,63.7328978275024,0.0,0.0,,,
449,,,,,729,37.473521195123745,32.40602849,32.40602849,54.79145192,729,27.859249693950087,24.091881694043963,40.86101774,64.55267396892576,0.0,0.0,,,
450,,,,,730,37.730420347523754,30.86648561,30.86648561,52.11693323,730,29.8453494754717,24.415870314323918,40.95031417,65.33116349066262,0.0,0.0,,,
451,,,,,731,34.8496410483375,29.13240631,29.13240631,49.12171367,731,29.52936810517294,24.684947214355642,40.98735339,65.96079320179496,0.0,0.0,,,
452,,,,,732,34.502071598335,27.39346693,27.39346693,46.12649411,732,31.39177465653243,24.923997345400895,41.02434047,66.50857745746275,0.0,0.0,,,
453,,,,,733,33.57541470514,25.64966746,25.64966746,43.13127456,733,32.91198783169973,25.142847846982225,41.06127541,67.00103880073583,0.0,0.0,,,
454,,,,,734,32.140880373525,23.9010079,23.9010079,40.136055,734,34.083394770339275,25.345525019772655,41.09815821,67.44911807598156,0.0,0.0,,,
455,,,,,735,29.50875965709375,22.14748825,22.14748825,37.14083545,735,34.02732173640167,25.538847348833222,41.13498887,67.87111699379156,0.0,0.0,,,
456,,,,,736,26.941658257401247,20.38910851,20.38910851,34.14561589,736,33.955162902170194,25.696840716806502,41.17176739,68.19820777303306,0.0,0.0,,,
457,,,,,737,24.637367796470002,18.62586868,18.62586868,31.15039633,737,34.18680571434634,25.845250965296795,41.20849377,68.49901228513606,0.0,0.0,,,
458,,,,,738,22.507228529046248,16.85776877,16.85776877,28.15517678,738,34.70586941281858,25.99447198788022,41.24516801,68.80114753415424,0.0,0.0,,,
459,,,,,739,19.8704643522825,15.08480877,15.08480877,25.15995722,739,34.404999450455485,26.118807705792737,41.28179011,69.03668877747295,0.0,0.0,,,
460,,,,,740,17.78479037082,13.30698868,13.30698868,22.16473767,740,35.05758264681497,26.230888624627735,41.31836007,69.23924556579445,0.0,0.0,,,
461,,,,,741,16.560037765095004,12.42896164,12.42896164,20.67431683,741,35.11231926112306,26.35318079453837,41.36774271,69.46817293164673,0.0,0.0,,,
462,,,,,742,15.432164703408748,11.55859167,11.55859167,19.20063288,742,35.33832961198895,26.468180591322124,41.41710793,69.67728619398235,0.0,0.0,,,
463,,,,,743,14.546086727287502,10.68583047,10.68583047,17.72694894,743,36.167599082742996,26.569402448296046,41.46645573,69.84961500187809,0.0,0.0,,,
464,,,,,744,13.476192633684,9.810678048,9.810678048,16.25326499,744,36.631667828700905,26.667880847175105,41.51578612,70.0142778941546,0.0,0.0,,,
465,,,,,745,12.270776749815377,8.933134407,8.933134407,14.77958105,745,36.760944538901136,26.761994386314413,41.56509909,70.16705448928765,0.0,0.0,,,
466,,,,,746,10.995637327389,8.053199544,8.053199544,13.3058971,746,36.673045824645115,26.859321303411235,41.61439464,70.32783540084567,0.0,0.0,,,
467,,,,,747,9.78107139944,7.17087346,7.17087346,11.83221315,747,36.76331562553656,26.95257743807666,41.66367278,70.47754119007884,0.0,0.0,,,
468,,,,,748,8.56567352934425,6.286156154,6.286156154,10.35852921,748,36.84406676142825,27.039036243594715,41.7129335,70.60909631765605,0.0,0.0,,,
469,,,,,749,7.312335129818125,5.399047627,5.399047627,8.884845263,749,36.74578188714157,27.131172597797185,41.7621768,70.75510665405241,0.0,0.0,,,
470,,,,,750,6.101418278934,4.509547878,4.509547878,7.411161317,750,36.82903664930472,27.22027838086084,41.81140268,70.89283471235579,0.0,0.0,,,
471,,,,,751,5.680848342609,4.198705353,4.198705353,6.891122807,751,36.92545061709083,27.29153778055494,41.85597984,70.98377857072306,0.0,0.0,,,
472,,,,,752,5.2731299007255,3.901326108,3.901326108,6.394534595,752,36.98866120724736,27.36606766466095,41.90052725,71.08297552802867,0.0,0.0,,,
473,,,,,753,4.8502783024685,3.603141092,3.603141092,5.897946382,753,36.94982606558352,27.449030413656626,41.9450449,71.2037842535325,0.0,0.0,,,
474,,,,,754,4.493231394652,3.304150304,3.304150304,5.40135817,754,37.43395549108187,27.52749737371587,41.98953281,71.31262574053707,0.0,0.0,,,
475,,,,,755,4.064890616985,3.004353745,3.004353745,4.904769958,755,37.34351301189713,27.6005269858811,42.03399096,71.40711154100917,0.0,0.0,,,
476,,,,,756,3.63215205578225,2.703751414,2.703751414,4.408181745,756,37.20356877008267,27.694105346669893,42.07841936,71.55444012092353,0.0,0.0,,,
477,,,,,757,3.227247945414625,2.402343311,2.402343311,3.911593533,757,37.29533852593741,27.762418182515983,42.12281801,71.63618601187885,0.0,0.0,,,
478,,,,,758,2.8270367397277503,2.100129438,2.100129438,3.415005321,758,37.4929329726986,27.852489904502626,42.16718691,71.77378730440464,0.0,0.0,,,
479,,,,,759,2.1337309211013125,1.797109793,1.797109793,2.918417108,759,33.15203359928006,27.921910701083377,42.21152607,71.85788014701438,0.0,0.0,,,
480,,,,,760,0.6024282493878,1.493284376,1.493284376,2.421828896,760,11.296719613248015,28.002031637226292,42.25583547,71.96925267366522,0.0,0.0,,,
481,,,,,761,0.35857444940625,1.390834228,1.390834228,2.252709762,761,7.246957797334879,28.109412062389833,42.32923415,72.15030120955032,0.0,0.0,,,
482,,,,,762,0.8273700972999,1.294586289,1.294586289,2.094066935,762,18.019877157502357,28.195708273356843,42.4026796,72.27682732907718,0.0,0.0,,,
483,,,,,763,0.5750938238516625,1.198080933,1.198080933,1.935424107,763,13.587812847431367,28.307206265318854,42.47617184,72.46753930412684,0.0,0.0,,,
484,,,,,764,0.64873146273705,1.101318161,1.101318161,1.77678128,764,16.7293854952976,28.400620482637468,42.54971085,72.61151754841309,0.0,0.0,,,
485,,,,,765,0.7530100656809501,1.004297972,1.004297972,1.618138453,765,21.37548410066638,28.50872293905457,42.62329664,72.79262345975773,0.0,0.0,,,
486,,,,,766,0.8140167670162001,0.907020368,0.907020368,1.459495626,766,25.675736805198476,28.609258665624996,42.69692921,72.9539612515273,0.0,0.0,,,
487,,,,,767,0.86238521442645,0.809485347,0.809485347,1.300852799,767,30.592295448817204,28.71572295378721,42.77060856,73.12997653542189,0.0,0.0,,,
488,,,,,768,0.8563533901188749,0.71169291,0.71169291,1.142209972,768,34.662028801676875,28.806705770084978,42.84433468,73.26615832279316,0.0,0.0,,,
489,,,,,769,0.7585395238341249,0.613643057,0.613643057,0.983567145,769,35.73532667183121,28.909152935043956,42.91810758,73.43110610949383,0.0,0.0,,,
490,,,,,770,0.6554427053625,0.515335788,0.515335788,0.824924317,770,36.90378879504659,29.01526391748134,42.99192726,73.60491970199402,0.0,0.0,,,
491,,,,,771,0.6467464507899999,0.503059952,0.503059952,0.804229306,771,37.4112052286393,29.09962487400237,43.02551935,73.7231792729695,0.0,0.0,,,
492,,,,,772,0.6350350470749999,0.493422725,0.493422725,0.787800722,772,37.55648950929974,29.18142153014743,43.05905374,73.83464430359955,0.0,0.0,,,
493,,,,,773,0.62259762708,0.48375884,0.48375884,0.771372138,773,37.629993750503814,29.238534382675848,43.09253044,73.88344692386104,0.0,0.0,,,
494,,,,,774,0.6101258995259999,0.474068298,0.474068298,0.754943554,774,37.737981476777584,29.322440929897116,43.12594944,73.99974150397696,0.0,0.0,,,
495,,,,,775,0.598258347174125,0.464351099,0.464351099,0.738514971,775,37.902786326922744,29.419063802792465,43.15931074,74.14778619456355,0.0,0.0,,,
496,,,,,776,0.58883003149575,0.454607243,0.454607243,0.722086387,776,38.17933546669049,29.476421900552396,43.19261435,74.19661393732952,0.0,0.0,,,
497,,,,,777,0.5731165220137501,0.44483673,0.44483673,0.705657803,777,38.092147508476344,29.56604056154174,43.22586027,74.32641619640302,0.0,0.0,,,
498,,,,,778,0.559895912433,0.435039559,0.435039559,0.689229219,778,38.15220132956334,29.644290077360797,43.25904849,74.42734049056408,0.0,0.0,,,
499,,,,,779,0.546667974166875,0.425215731,0.425215731,0.672800635,779,38.2085868484179,29.719853649717376,43.29217901,74.52127079102725,0.0,0.0,,,
500,,,,,780,0.5305771798318749,0.415365245,0.415365245,0.656372051,780,38.06925862368156,29.802727173838196,43.32525184,74.6332661296355,0.0,0.0,,,
501,,,,,781,0.52034599892,0.40779467,0.40779467,0.643583704,781,38.16981538257593,29.913648418946657,43.41581811,74.81512305038088,0.0,0.0,,,
502,,,,,782,0.510725757696,0.400255296,0.400255296,0.630877243,782,38.318355181452176,30.03005891963337,43.50647405,75.01022615766398,0.0,0.0,,,
503,,,,,783,0.500539253135625,0.392695305,0.392695305,0.618170783,783,38.42723374663492,30.147873881835775,43.59721968,75.20833447278095,0.0,0.0,,,
504,,,,,784,0.48822915585399995,0.385114696,0.385114696,0.605464322,784,38.36288962000136,30.260611019523854,43.68805499,75.39328625547637,0.0,0.0,,,
505,,,,,785,0.48118810542412493,0.377513469,0.377513469,0.592757862,785,38.72511378389996,30.381574018946715,43.77897998,75.5982351067342,0.0,0.0,,,
506,,,,,786,0.47096451153125,0.369891625,0.369891625,0.580051401,786,38.83445986842677,30.500263002887703,43.86999466,75.79701130008094,0.0,0.0,,,
507,,,,,787,0.45475854300112495,0.362249163,0.362249163,0.567344941,787,38.43519459761897,30.616504707851416,43.96109902,75.98920827897147,0.0,0.0,,,
508,,,,,788,0.44075050116900005,0.354586083,0.354586083,0.55463848,788,38.1908562335243,30.724743550703376,44.05229306,76.16107973610735,0.0,0.0,,,
509,,,,,789,0.4264297579905,0.346902386,0.346902386,0.541932019,789,37.920821099638005,30.848746064379096,44.14357678,76.37154136083979,0.0,0.0,,,
510,,,,,790,0.40856407651949994,0.339198071,0.339198071,0.529225559,790,37.305145368761764,30.971478097768173,44.23495019,76.57832884090271,0.0,0.0,,,
511,,,,,791,0.40994637626525,0.339570409,0.339570409,0.529136697,791,37.4999556770179,31.062295031698408,44.30080844,76.70578172461678,0.0,0.0,,,
512,,,,,792,0.407649857659,0.339991541,0.339991541,0.529123997,792,37.3583948319479,31.157960660507,44.36669164,76.84487107907465,0.0,0.0,,,
513,,,,,793,0.40534636655975,0.340412653,0.340412653,0.529111298,793,37.21070838647641,31.24980758889474,44.43259977,76.97420354859726,0.0,0.0,,,
514,,,,,794,0.408191013855625,0.340833745,0.340833745,0.529098599,794,37.524859644583906,31.332729063424615,44.49853285,77.08125276321852,0.0,0.0,,,
515,,,,,795,0.40822607244375,0.341254815,0.341254815,0.529085899,795,37.60657543921089,31.43705365869249,44.56449087,77.24061999266527,0.0,0.0,,,
516,,,,,796,0.4040317103625001,0.341675865,0.341675865,0.5290732,796,37.29328088763876,31.537658255931294,44.63047383,77.3904582790586,0.0,0.0,,,
517,,,,,797,0.41017417710500004,0.342096895,0.342096895,0.5290605,797,37.92278815233886,31.628680694194212,44.69648173,77.51643641672776,0.0,0.0,,,
518,,,,,798,0.41633051109650004,0.342517903,0.342517903,0.529047801,798,38.55107160476666,31.71622509647607,44.76251458,77.63358535164409,0.0,0.0,,,
519,,,,,799,0.411183731508,0.342938892,0.342938892,0.529035101,799,38.12589748288905,31.798079635437073,44.82857237,77.73653108444609,0.0,0.0,,,
520,,,,,800,0.0,0.0,0.0,0.0,800,37.35381654433602,31.625625183055153,44.8946551,77.21828927284106,0.0,0.0,,,
521,,,,,801,0.0,0.0,0.0,0.0,801,37.597248578680656,31.68418715152694,44.92686731,77.26469550337862,0.0,0.0,,,
522,,,,,802,0.0,0.0,0.0,0.0,802,37.63119881708777,31.749587696340665,44.95901984,77.32764159917402,0.0,0.0,,,
523,,,,,803,0.0,0.0,0.0,0.0,803,37.26845396678433,31.812594081762125,44.99111267,77.38460717599315,0.0,0.0,,,
524,,,,,804,0.0,0.0,0.0,0.0,804,37.639231779803666,31.867272117518183,45.02314581,77.42119733909959,0.0,0.0,,,
525,,,,,805,0.0,0.0,0.0,0.0,805,37.174871222298535,31.920035395340587,45.05511926,77.45305055934311,0.0,0.0,,,
526,,,,,806,0.0,0.0,0.0,0.0,806,38.12354498072511,31.97948619542842,45.08703302,77.5010316156251,0.0,0.0,,,
527,,,,,807,0.0,0.0,0.0,0.0,807,38.1058392301329,32.03854060336975,45.11888709,77.54793437903803,0.0,0.0,,,
528,,,,,808,0.0,0.0,0.0,0.0,808,37.99004486100897,32.08957437314663,45.15068147,77.57533138531319,0.0,0.0,,,
529,,,,,809,0.0,0.0,0.0,0.0,809,37.25822017330349,32.143401422023935,45.18241616,77.60940495936909,0.0,0.0,,,
530,,,,,810,0.0,0.0,0.0,0.0,810,37.17260060874408,32.184069791120415,45.21409116,77.61166240552099,0.0,0.0,,,
531,,,,,811,0.0,0.0,0.0,0.0,811,37.134702509526306,32.2664950663854,45.29712035,77.71448658384782,0.0,0.0,,,
532,,,,,812,0.0,0.0,0.0,0.0,812,36.387623866830815,32.35174382469955,45.38021665,77.82384952412534,0.0,0.0,,,
533,,,,,813,0.0,0.0,0.0,0.0,813,35.59642719726769,32.43742725087327,45.46338004,77.93398777783486,0.0,0.0,,,
534,,,,,814,0.0,0.0,0.0,0.0,814,32.67333279194596,32.511183265409734,45.54661054,78.01523387559844,0.0,0.0,,,
535,,,,,815,0.0,0.0,0.0,0.0,815,31.764282956792453,32.58752531506426,45.62990813,78.10247856164244,0.0,0.0,,,
536,,,,,816,0.0,0.0,0.0,0.0,816,30.188518113111904,32.661835615062515,45.71327283,78.18464587256693,0.0,0.0,,,
537,,,,,817,0.0,0.0,0.0,0.0,817,30.35257383623694,32.732205150692266,45.79670463,78.25719033671815,0.0,0.0,,,
538,,,,,818,0.0,0.0,0.0,0.0,818,30.097500382614665,32.80739086833951,45.88020353,78.34105803522947,0.0,0.0,,,
539,,,,,819,0.0,0.0,0.0,0.0,819,32.08344452080267,32.87785570938058,45.96376953,78.4134616712685,0.0,0.0,,,
540,,,,,820,0.0,0.0,0.0,0.0,820,31.94075534083018,32.940499500675685,46.04740262,78.46705832871272,0.0,0.0,,,
541,,,,,821,0.0,0.0,0.0,0.0,821,35.27598245276696,32.984391830353175,46.09540738,78.47591123726602,0.0,0.0,,,
542,,,,,822,0.0,0.0,0.0,0.0,822,33.422053511816216,33.025744576893494,46.14339229,78.47870781379753,0.0,0.0,,,
543,,,,,823,0.0,0.0,0.0,0.0,823,26.848196026834785,33.0556301790908,46.19135733,78.454281481878,0.0,0.0,,,
544,,,,,824,0.0,0.0,0.0,0.0,824,32.89714020583184,33.09155308017788,46.23930253,78.44422595578399,0.0,0.0,,,
545,,,,,825,0.0,0.0,0.0,0.0,825,34.90711311335751,33.12066713003144,46.28722786,78.41807387010229,0.0,0.0,,,
546,,,,,826,0.0,0.0,0.0,0.0,826,34.35262503596609,33.156904179010525,46.33513334,78.40882943330567,0.0,0.0,,,
