,QE_smooth,wl,I_sun,Jsc_wl,v,i,Eg,SE,,,,,,,,,
667,0,947,0.3694625,0,0,0,1.87,0,,,,,,,,,
668,0,948,0.3438875,0,0,0,1.87,0,,,,,,,,,
669,0,949,0.464475,0,0,0,1.87,0,,,,,,,,,
670,0,950,0.2553375,0,0,0,1.87,0,,,,,,,,,
671,0,951,0.4547125,0,0,0,1.87,0,,,,,,,,,
672,0,952,0.3345375,0,0,0,1.87,0,,,,,,,,,
673,0,953,0.3779875,0,0,0,1.87,0,,,,,,,,,
674,0,954,0.4428875,0,0,0,1.87,0,,,,,,,,,
675,0,955,0.383625,0,0,0,1.87,0,,,,,,,,,
676,0,956,0.35365,0,0,0,1.87,0,,,,,,,,,
677,0,957,0.3309625,0,0,0,1.87,0,,,,,,,,,
678,0,958,0.4679125,0,0,0,1.87,0,,,,,,,,,
679,0,959,0.4285875,0,0,0,1.87,0,,,,,,,,,
680,0,960,0.4602125,0,0,0,1.87,0,,,,,,,,,
681,0,961,0.49775,0,0,0,1.87,0,,,,,,,,,
682,0,962,0.496375,0,0,0,1.87,0,,,,,,,,,
683,0,963,0.539275,0,0,0,1.87,0,,,,,,,,,
684,0,964,0.51535,0,0,0,1.87,0,,,,,,,,,
685,0,965,0.545875,0,0,0,1.87,0,,,,,,,,,
686,0,966,0.5512375,0,0,0,1.87,0,,,,,,,,,
687,0,967,0.5715875,0,0,0,1.87,0,,,,,,,,,
688,0,968,0.6991875,0,0,0,1.87,0,,,,,,,,,
689,0,969,0.7407125,0,0,0,1.87,0,,,,,,,,,
690,0,970,0.714175,0,0,0,1.87,0,,,,,,,,,
691,0,971,0.7687625,0,0,0,1.87,0,,,,,,,,,
692,0,972,0.7470375,0,0,0,1.87,0,,,,,,,,,
693,0,973,0.672375,0,0,0,1.87,0,,,,,,,,,
694,0,974,0.6375875,0,0,0,1.87,0,,,,,,,,,
695,0,975,0.6424,0,0,0,1.87,0,,,,,,,,,
696,0,976,0.6386875,0,0,0,1.87,0,,,,,,,,,
697,0,977,0.6881875,0,0,0,1.87,0,,,,,,,,,
698,0,978,0.6807625,0,0,0,1.87,0,,,,,,,,,
699,0,979,0.6919,0,0,0,1.87,0,,,,,,,,,
700,0,980,0.6826875,0,0,0,1.87,0,,,,,,,,,
701,0,981,0.7643625,0,0,0,1.87,0,,,,,,,,,
702,0,982,0.758725,0,0,0,1.87,0,,,,,,,,,
703,0,983,0.7462125,0,0,0,1.87,0,,,,,,,,,
704,0,984,0.7924125,0,0,0,1.87,0,,,,,,,,,
705,0,985,0.77,0,0,0,1.87,0,,,,,,,,,
706,0,986,0.8135875,0,0,0,1.87,0,,,,,,,,,
707,0,987,0.8118,0,0,0,1.87,0,,,,,,,,,
708,0,988,0.808775,0,0,0,1.87,0,,,,,,,,,
709,0,989,0.8174375,0,0,0,1.87,0,,,,,,,,,
710,0,990,0.808225,0,0,0,1.87,0,,,,,,,,,
711,0,991,0.8229375,0,0,0,1.87,0,,,,,,,,,
712,0,992,0.82225,0,0,0,1.87,0,,,,,,,,,
713,0,993,0.8127625,0,0,0,1.87,0,,,,,,,,,
714,0,994,0.8245875,0,0,0,1.87,0,,,,,,,,,
715,0,995,0.8248625,0,0,0,1.87,0,,,,,,,,,
716,0,996,0.820875,0,0,0,1.87,0,,,,,,,,,
717,0,997,0.8129,0,0,0,1.87,0,,,,,,,,,
718,0,998,0.8107,0,0,0,1.87,0,,,,,,,,,
719,0,999,0.809325,0,0,0,1.87,0,,,,,,,,,
720,0,1000,0.80795,0,0,0,1.87,0,,,,,,,,,
721,0,1001,0.8127625,0,0,0,1.87,0,,,,,,,,,
722,0,1002,0.801625,0,0,0,1.87,0,,,,,,,,,
723,0,1003,0.8028625,0,0,0,1.87,0,,,,,,,,,
724,0,1004,0.788975,0,0,0,1.87,0,,,,,,,,,
725,0,1005,0.7579,0,0,0,1.87,0,,,,,,,,,
726,0,1006,0.7797625,0,0,0,1.87,0,,,,,,,,,
727,0,1007,0.795575,0,0,0,1.87,0,,,,,,,,,
728,0,1008,0.7965375,0,0,0,1.87,0,,,,,,,,,
729,0,1009,0.790625,0,0,0,1.87,0,,,,,,,,,
730,0,1010,0.7893875,0,0,0,1.87,0,,,,,,,,,
731,0,1011,0.792,0,0,0,1.87,0,,,,,,,,,
732,0,1012,0.7891125,0,0,0,1.87,0,,,,,,,,,
733,0,1013,0.78815,0,0,0,1.87,0,,,,,,,,,
734,0,1014,0.7887,0,0,0,1.87,0,,,,,,,,,
735,0,1015,0.7788,0,0,0,1.87,0,,,,,,,,,
736,0,1016,0.7783875,0,0,0,1.87,0,,,,,,,,,
737,0,1017,0.7737125,0,0,0,1.87,0,,,,,,,,,
738,0,1018,0.77825,0,0,0,1.87,0,,,,,,,,,
739,0,1019,0.7605125,0,0,0,1.87,0,,,,,,,,,
740,0,1020,0.7657375,0,0,0,1.87,0,,,,,,,,,
741,0,1021,0.7679375,0,0,0,1.87,0,,,,,,,,,
742,0,1022,0.7591375,0,0,0,1.87,0,,,,,,,,,
743,0,1023,0.7610625,0,0,0,1.87,0,,,,,,,,,
744,0,1024,0.7594125,0,0,0,1.87,0,,,,,,,,,
745,0,1025,0.7643625,0,0,0,1.87,0,,,,,,,,,
746,0,1026,0.7632625,0,0,0,1.87,0,,,,,,,,,
747,0,1027,0.76065,0,0,0,1.87,0,,,,,,,,,
748,0,1028,0.7599625,0,0,0,1.87,0,,,,,,,,,
749,0,1029,0.7541875,0,0,0,1.87,0,,,,,,,,,
750,0,1030,0.7566625,0,0,0,1.87,0,,,,,,,,,
751,0,1031,0.7541875,0,0,0,1.87,0,,,,,,,,,
752,0,1032,0.7528125,0,0,0,1.87,0,,,,,,,,,
753,0,1033,0.7436,0,0,0,1.87,0,,,,,,,,,
754,0,1034,0.745525,0,0,0,1.87,0,,,,,,,,,
755,0,1035,0.747725,0,0,0,1.87,0,,,,,,,,,
756,0,1036,0.7470375,0,0,0,1.87,0,,,,,,,,,
757,0,1037,0.74085,0,0,0,1.87,0,,,,,,,,,
758,0,1038,0.7379625,0,0,0,1.87,0,,,,,,,,,
759,0,1039,0.7403,0,0,0,1.87,0,,,,,,,,,
760,0,1040,0.73755,0,0,0,1.87,0,,,,,,,,,
761,0,1041,0.737,0,0,0,1.87,0,,,,,,,,,
762,0,1042,0.7360375,0,0,0,1.87,0,,,,,,,,,
763,0,1043,0.730675,0,0,0,1.87,0,,,,,,,,,
764,0,1044,0.731775,0,0,0,1.87,0,,,,,,,,,
765,0,1045,0.7272375,0,0,0,1.87,0,,,,,,,,,
766,0,1046,0.71335,0,0,0,1.87,0,,,,,,,,,
767,0,1047,0.71995,0,0,0,1.87,0,,,,,,,,,
768,0,1048,0.725725,0,0,0,1.87,0,,,,,,,,,
769,0,1049,0.7227,0,0,0,1.87,0,,,,,,,,,
770,0,1050,0.71885,0,0,0,1.87,0,,,,,,,,,
771,0,1051,0.71775,0,0,0,1.87,0,,,,,,,,,
772,0,1052,0.714175,0,0,0,1.87,0,,,,,,,,,
773,0,1053,0.7117,0,0,0,1.87,0,,,,,,,,,
774,0,1054,0.71005,0,0,0,1.87,0,,,,,,,,,
775,0,1055,0.71115,0,0,0,1.87,0,,,,,,,,,
776,0,1056,0.7095,0,0,0,1.87,0,,,,,,,,,
777,0,1057,0.7066125,0,0,0,1.87,0,,,,,,,,,
778,0,1058,0.69795,0,0,0,1.87,0,,,,,,,,,
779,0,1059,0.68365,0,0,0,1.87,0,,,,,,,,,
780,0,1060,0.693,0,0,0,1.87,0,,,,,,,,,
781,0,1061,0.6846125,0,0,0,1.87,0,,,,,,,,,
782,0,1062,0.691075,0,0,0,1.87,0,,,,,,,,,
783,0,1063,0.6857125,0,0,0,1.87,0,,,,,,,,,
784,0,1064,0.69135,0,0,0,1.87,0,,,,,,,,,
785,0,1065,0.6884625,0,0,0,1.87,0,,,,,,,,,
786,0,1066,0.6787,0,0,0,1.87,0,,,,,,,,,
787,0,1067,0.6802125,0,0,0,1.87,0,,,,,,,,,
788,0,1068,0.6754,0,0,0,1.87,0,,,,,,,,,
789,0,1069,0.6505125,0,0,0,1.87,0,,,,,,,,,
790,0,1070,0.662475,0,0,0,1.87,0,,,,,,,,,
791,0,1071,0.6747125,0,0,0,1.87,0,,,,,,,,,
792,0,1072,0.6738875,0,0,0,1.87,0,,,,,,,,,
793,0,1073,0.666325,0,0,0,1.87,0,,,,,,,,,
794,0,1074,0.6755375,0,0,0,1.87,0,,,,,,,,,
795,0,1075,0.6571125,0,0,0,1.87,0,,,,,,,,,
796,0,1076,0.6699,0,0,0,1.87,0,,,,,,,,,
797,0,1077,0.6645375,0,0,0,1.87,0,,,,,,,,,
798,0,1078,0.662475,0,0,0,1.87,0,,,,,,,,,
799,0,1079,0.6622,0,0,0,1.87,0,,,,,,,,,
800,0,1080,0.654225,0,0,0,1.87,0,,,,,,,,,
801,0,1081,0.640475,0,0,0,1.87,0,,,,,,,,,
802,0,1082,0.6466625,0,0,0,1.87,0,,,,,,,,,
803,0,1083,0.6518875,0,0,0,1.87,0,,,,,,,,,
804,0,1084,0.639375,0,0,0,1.87,0,,,,,,,,,
805,0,1085,0.643775,0,0,0,1.87,0,,,,,,,,,
806,0,1086,0.6153125,0,0,0,1.87,0,,,,,,,,,
807,0,1087,0.623425,0,0,0,1.87,0,,,,,,,,,
808,0,1088,0.6447375,0,0,0,1.87,0,,,,,,,,,
809,0,1089,0.6342875,0,0,0,1.87,0,,,,,,,,,
810,0,1090,0.6172375,0,0,0,1.87,0,,,,,,,,,
811,0,1091,0.6402,0,0,0,1.87,0,,,,,,,,,
812,0,1092,0.6292,0,0,0,1.87,0,,,,,,,,,
813,0,1093,0.57365,0,0,0,1.87,0,,,,,,,,,
814,0,1094,0.5852,0,0,0,1.87,0,,,,,,,,,
815,0,1095,0.571175,0,0,0,1.87,0,,,,,,,,,
816,0,1096,0.56485,0,0,0,1.87,0,,,,,,,,,
817,0,1097,0.614075,0,0,0,1.87,0,,,,,,,,,
818,0,1098,0.5630625,0,0,0,1.87,0,,,,,,,,,
819,0,1099,0.553025,0,0,0,1.87,0,,,,,,,,,
820,0,1100,0.537075,0,0,0,1.87,0,,,,,,,,,
821,0,1101,0.5401,0,0,0,1.87,0,,,,,,,,,
822,0,1102,0.5182375,0,0,0,1.87,0,,,,,,,,,
823,0,1103,0.51205,0,0,0,1.87,0,,,,,,,,,
824,0,1104,0.517825,0,0,0,1.87,0,,,,,,,,,
825,0,1105,0.5352875,0,0,0,1.87,0,,,,,,,,,
826,0,1106,0.4632375,0,0,0,1.87,0,,,,,,,,,
827,0,1107,0.5091625,0,0,0,1.87,0,,,,,,,,,
828,0,1108,0.464475,0,0,0,1.87,0,,,,,,,,,
829,0,1109,0.46255,0,0,0,1.87,0,,,,,,,,,
830,0,1110,0.4965125,0,0,0,1.87,0,,,,,,,,,
831,0,1111,0.39545,0,0,0,1.87,0,,,,,,,,,
832,0,1112,0.4222625,0,0,0,1.87,0,,,,,,,,,
833,0,1113,0.3188625,0,0,0,1.87,0,,,,,,,,,
834,0,1114,0.3177625,0,0,0,1.87,0,,,,,,,,,
835,0,1115,0.274175,0,0,0,1.87,0,,,,,,,,,
836,0,1116,0.21098,0,0,0,1.87,0,,,,,,,,,
837,0,1117,0.12298,0,0,0,1.87,0,,,,,,,,,
838,0,1118,0.20548,0,0,0,1.87,0,,,,,,,,,
839,0,1119,0.1425875,0,0,0,1.87,0,,,,,,,,,
840,0,1120,0.158125,0,0,0,1.87,0,,,,,,,,,
841,0,1121,0.1833425,0,0,0,1.87,0,,,,,,,,,
842,0,1122,0.1101925,0,0,0,1.87,0,,,,,,,,,
843,0,1123,0.1316425,0,0,0,1.87,0,,,,,,,,,
844,0,1124,0.1265,0,0,0,1.87,0,,,,,,,,,
845,0,1125,0.1407175,0,0,0,1.87,0,,,,,,,,,
846,0,1126,0.0837925,0,0,0,1.87,0,,,,,,,,,
847,0,1127,0.15019125,0,0,0,1.87,0,,,,,,,,,
848,0,1128,0.117755,0,0,0,1.87,0,,,,,,,,,
849,0,1129,0.11072875,0,0,0,1.87,0,,,,,,,,,
850,0,1130,0.1132175,0,0,0,1.87,0,,,,,,,,,
851,0,1131,0.2850925,0,0,0,1.87,0,,,,,,,,,
852,0,1132,0.253825,0,0,0,1.87,0,,,,,,,,,
853,0,1133,0.1639825,0,0,0,1.87,0,,,,,,,,,
854,0,1134,0.057475,0,0,0,1.87,0,,,,,,,,,
855,0,1135,0.036025,0,0,0,1.87,0,,,,,,,,,
856,0,1136,0.14718,0,0,0,1.87,0,,,,,,,,,
857,0,1137,0.2822875,0,0,0,1.87,0,,,,,,,,,
858,0,1138,0.2479125,0,0,0,1.87,0,,,,,,,,,
859,0,1139,0.308825,0,0,0,1.87,0,,,,,,,,,
860,0,1140,0.2778875,0,0,0,1.87,0,,,,,,,,,
861,0,1141,0.2250875,0,0,0,1.87,0,,,,,,,,,
862,0,1142,0.2541,0,0,0,1.87,0,,,,,,,,,
863,0,1143,0.3029125,0,0,0,1.87,0,,,,,,,,,
864,0,1144,0.1560625,0,0,0,1.87,0,,,,,,,,,
865,0,1145,0.157575,0,0,0,1.87,0,,,,,,,,,
866,0,1146,0.1577125,0,0,0,1.87,0,,,,,,,,,
867,0,1147,0.1073875,0,0,0,1.87,0,,,,,,,,,
868,0,1148,0.2608375,0,0,0,1.87,0,,,,,,,,,
869,0,1149,0.2336125,0,0,0,1.87,0,,,,,,,,,
870,0,1150,0.1577125,0,0,0,1.87,0,,,,,,,,,
871,0,1151,0.218075,0,0,0,1.87,0,,,,,,,,,
872,0,1152,0.264275,0,0,0,1.87,0,,,,,,,,,
873,0,1153,0.2490125,0,0,0,1.87,0,,,,,,,,,
874,0,1154,0.1926375,0,0,0,1.87,0,,,,,,,,,
875,0,1155,0.315425,0,0,0,1.87,0,,,,,,,,,
876,0,1156,0.317075,0,0,0,1.87,0,,,,,,,,,
877,0,1157,0.3403125,0,0,0,1.87,0,,,,,,,,,
878,0,1158,0.34595,0,0,0,1.87,0,,,,,,,,,
879,0,1159,0.3592875,0,0,0,1.87,0,,,,,,,,,
880,0,1160,0.3298625,0,0,0,1.87,0,,,,,,,,,
881,0,1161,0.3735875,0,0,0,1.87,0,,,,,,,,,
882,0,1162,0.39985,0,0,0,1.87,0,,,,,,,,,
883,0,1163,0.4884,0,0,0,1.87,0,,,,,,,,,
884,0,1164,0.4483875,0,0,0,1.87,0,,,,,,,,,
885,0,1165,0.4266625,0,0,0,1.87,0,,,,,,,,,
886,0,1166,0.4181375,0,0,0,1.87,0,,,,,,,,,
887,0,1167,0.446325,0,0,0,1.87,0,,,,,,,,,
888,0,1168,0.4591125,0,0,0,1.87,0,,,,,,,,,
889,0,1169,0.4684625,0,0,0,1.87,0,,,,,,,,,
890,0,1170,0.4965125,0,0,0,1.87,0,,,,,,,,,
891,0,1171,0.4940375,0,0,0,1.87,0,,,,,,,,,
892,0,1172,0.498575,0,0,0,1.87,0,,,,,,,,,
893,0,1173,0.484,0,0,0,1.87,0,,,,,,,,,
894,0,1174,0.401775,0,0,0,1.87,0,,,,,,,,,
895,0,1175,0.4835875,0,0,0,1.87,0,,,,,,,,,
896,0,1176,0.51865,0,0,0,1.87,0,,,,,,,,,
897,0,1177,0.50325,0,0,0,1.87,0,,,,,,,,,
898,0,1178,0.4272125,0,0,0,1.87,0,,,,,,,,,
899,0,1179,0.507375,0,0,0,1.87,0,,,,,,,,,
900,0,1180,0.490875,0,0,0,1.87,0,,,,,,,,,
901,0,1181,0.4791875,0,0,0,1.87,0,,,,,,,,,
902,0,1182,0.3881625,0,0,0,1.87,0,,,,,,,,,
903,0,1183,0.4624125,0,0,0,1.87,0,,,,,,,,,
904,0,1184,0.4615875,0,0,0,1.87,0,,,,,,,,,
905,0,1185,0.4580125,0,0,0,1.87,0,,,,,,,,,
906,0,1186,0.51095,0,0,0,1.87,0,,,,,,,,,
907,0,1187,0.485925,0,0,0,1.87,0,,,,,,,,,
908,0,1188,0.3950375,0,0,0,1.87,0,,,,,,,,,
909,0,1189,0.4516875,0,0,0,1.87,0,,,,,,,,,
910,0,1190,0.498575,0,0,0,1.87,0,,,,,,,,,
911,0,1191,0.4954125,0,0,0,1.87,0,,,,,,,,,
912,0,1192,0.512875,0,0,0,1.87,0,,,,,,,,,
913,0,1193,0.502975,0,0,0,1.87,0,,,,,,,,,
914,0,1194,0.5097125,0,0,0,1.87,0,,,,,,,,,
915,0,1195,0.491425,0,0,0,1.87,0,,,,,,,,,
916,0,1196,0.481525,0,0,0,1.87,0,,,,,,,,,
917,0,1197,0.5113625,0,0,0,1.87,0,,,,,,,,,
918,0,1198,0.472725,0,0,0,1.87,0,,,,,,,,,
919,0,1199,0.4213,0,0,0,1.87,0,,,,,,,,,
920,0,1200,0.478775,0,0,0,1.87,0,,,,,,,,,
921,0,1201,0.4811125,0,0,0,1.87,0,,,,,,,,,
922,0,1202,0.4791875,0,0,0,1.87,0,,,,,,,,,
923,0,1203,0.4668125,0,0,0,1.87,0,,,,,,,,,
924,0,1204,0.4173125,0,0,0,1.87,0,,,,,,,,,
925,0,1205,0.4753375,0,0,0,1.87,0,,,,,,,,,
926,0,1206,0.5149375,0,0,0,1.87,0,,,,,,,,,
927,0,1207,0.479325,0,0,0,1.87,0,,,,,,,,,
928,0,1208,0.472175,0,0,0,1.87,0,,,,,,,,,
929,0,1209,0.462275,0,0,0,1.87,0,,,,,,,,,
930,0,1210,0.487575,0,0,0,1.87,0,,,,,,,,,
931,0,1211,0.467775,0,0,0,1.87,0,,,,,,,,,
932,0,1212,0.4720375,0,0,0,1.87,0,,,,,,,,,
933,0,1213,0.5039375,0,0,0,1.87,0,,,,,,,,,
934,0,1214,0.4802875,0,0,0,1.87,0,,,,,,,,,
935,0,1215,0.47575,0,0,0,1.87,0,,,,,,,,,
936,0,1216,0.5047625,0,0,0,1.87,0,,,,,,,,,
937,0,1217,0.5014625,0,0,0,1.87,0,,,,,,,,,
938,0,1218,0.5014625,0,0,0,1.87,0,,,,,,,,,
939,0,1219,0.4929375,0,0,0,1.87,0,,,,,,,,,
940,0,1220,0.5020125,0,0,0,1.87,0,,,,,,,,,
941,0,1221,0.5075125,0,0,0,1.87,0,,,,,,,,,
942,0,1222,0.4959625,0,0,0,1.87,0,,,,,,,,,
943,0,1223,0.4888125,0,0,0,1.87,0,,,,,,,,,
944,0,1224,0.493075,0,0,0,1.87,0,,,,,,,,,
945,0,1225,0.506,0,0,0,1.87,0,,,,,,,,,
946,0,1226,0.5080625,0,0,0,1.87,0,,,,,,,,,
947,0,1227,0.48455,0,0,0,1.87,0,,,,,,,,,
948,0,1228,0.5071,0,0,0,1.87,0,,,,,,,,,
949,0,1229,0.5115,0,0,0,1.87,0,,,,,,,,,
950,0,1230,0.5075125,0,0,0,1.87,0,,,,,,,,,
951,0,1231,0.515625,0,0,0,1.87,0,,,,,,,,,
952,0,1232,0.510675,0,0,0,1.87,0,,,,,,,,,
953,0,1233,0.50215,0,0,0,1.87,0,,,,,,,,,
954,0,1234,0.5130125,0,0,0,1.87,0,,,,,,,,,
955,0,1235,0.5116375,0,0,0,1.87,0,,,,,,,,,
956,0,1236,0.513425,0,0,0,1.87,0,,,,,,,,,
957,0,1237,0.5097125,0,0,0,1.87,0,,,,,,,,,
958,0,1238,0.5121875,0,0,0,1.87,0,,,,,,,,,
959,0,1239,0.50765,0,0,0,1.87,0,,,,,,,,,
960,0,1240,0.50545,0,0,0,1.87,0,,,,,,,,,
961,0,1241,0.506825,0,0,0,1.87,0,,,,,,,,,
962,0,1242,0.5064125,0,0,0,1.87,0,,,,,,,,,
963,0,1243,0.5020125,0,0,0,1.87,0,,,,,,,,,
964,0,1244,0.4998125,0,0,0,1.87,0,,,,,,,,,
965,0,1245,0.500775,0,0,0,1.87,0,,,,,,,,,
966,0,1246,0.5031125,0,0,0,1.87,0,,,,,,,,,
967,0,1247,0.5020125,0,0,0,1.87,0,,,,,,,,,
968,0,1248,0.5027,0,0,0,1.87,0,,,,,,,,,
969,0,1249,0.5033875,0,0,0,1.87,0,,,,,,,,,
970,0,1250,0.5011875,0,0,0,1.87,0,,,,,,,,,
971,0,1251,0.49665,0,0,0,1.87,0,,,,,,,,,
972,0,1252,0.4945875,0,0,0,1.87,0,,,,,,,,,
973,0,1253,0.4906,0,0,0,1.87,0,,,,,,,,,
974,0,1254,0.4877125,0,0,0,1.87,0,,,,,,,,,
975,0,1255,0.4915625,0,0,0,1.87,0,,,,,,,,,
976,0,1256,0.4835875,0,0,0,1.87,0,,,,,,,,,
977,0,1257,0.4794625,0,0,0,1.87,0,,,,,,,,,
978,0,1258,0.48455,0,0,0,1.87,0,,,,,,,,,
979,0,1259,0.471625,0,0,0,1.87,0,,,,,,,,,
980,0,1260,0.4697,0,0,0,1.87,0,,,,,,,,,
981,0,1261,0.4516875,0,0,0,1.87,0,,,,,,,,,
982,0,1262,0.4371125,0,0,0,1.87,0,,,,,,,,,
983,0,1263,0.4343625,0,0,0,1.87,0,,,,,,,,,
984,0,1264,0.414425,0,0,0,1.87,0,,,,,,,,,
985,0,1265,0.42955,0,0,0,1.87,0,,,,,,,,,
986,0,1266,0.424325,0,0,0,1.87,0,,,,,,,,,
987,0,1267,0.4228125,0,0,0,1.87,0,,,,,,,,,
988,0,1268,0.3914625,0,0,0,1.87,0,,,,,,,,,
989,0,1269,0.3067625,0,0,0,1.87,0,,,,,,,,,
990,0,1270,0.4082375,0,0,0,1.87,0,,,,,,,,,
991,0,1271,0.44495,0,0,0,1.87,0,,,,,,,,,
992,0,1272,0.44825,0,0,0,1.87,0,,,,,,,,,
993,0,1273,0.4459125,0,0,0,1.87,0,,,,,,,,,
994,0,1274,0.446325,0,0,0,1.87,0,,,,,,,,,
995,0,1275,0.4519625,0,0,0,1.87,0,,,,,,,,,
996,0,1276,0.457325,0,0,0,1.87,0,,,,,,,,,
997,0,1277,0.46145,0,0,0,1.87,0,,,,,,,,,
998,0,1278,0.467225,0,0,0,1.87,0,,,,,,,,,
999,0,1279,0.4654375,0,0,0,1.87,0,,,,,,,,,
1000,0,1280,0.4621375,0,0,0,1.87,0,,,,,,,,,
1001,0,1281,0.4489375,0,0,0,1.87,0,,,,,,,,,
1002,0,1282,0.419375,0,0,0,1.87,0,,,,,,,,,
1003,0,1283,0.44385,0,0,0,1.87,0,,,,,,,,,
1004,0,1284,0.4604875,0,0,0,1.87,0,,,,,,,,,
1005,0,1285,0.4653,0,0,0,1.87,0,,,,,,,,,
1006,0,1286,0.4675,0,0,0,1.87,0,,,,,,,,,
1007,0,1287,0.4635125,0,0,0,1.87,0,,,,,,,,,
1008,0,1288,0.4596625,0,0,0,1.87,0,,,,,,,,,
1009,0,1289,0.4508625,0,0,0,1.87,0,,,,,,,,,
1010,0,1290,0.4533375,0,0,0,1.87,0,,,,,,,,,
1011,0,1291,0.4549875,0,0,0,1.87,0,,,,,,,,,
1012,0,1292,0.439725,0,0,0,1.87,0,,,,,,,,,
1013,0,1293,0.4488,0,0,0,1.87,0,,,,,,,,,
1014,0,1294,0.4445375,0,0,0,1.87,0,,,,,,,,,
1015,0,1295,0.4420625,0,0,0,1.87,0,,,,,,,,,
1016,0,1296,0.426525,0,0,0,1.87,0,,,,,,,,,
1017,0,1297,0.4123625,0,0,0,1.87,0,,,,,,,,,
1018,0,1298,0.4294125,0,0,0,1.87,0,,,,,,,,,
1019,0,1299,0.4379375,0,0,0,1.87,0,,,,,,,,,
1020,0,1300,0.396,0,0,0,1.87,0,,,,,,,,,
1021,0,1301,0.3999875,0,0,0,1.87,0,,,,,,,,,
1022,0,1302,0.41965,0,0,0,1.87,0,,,,,,,,,
1023,0,1303,0.3796375,0,0,0,1.87,0,,,,,,,,,
1024,0,1304,0.3476,0,0,0,1.87,0,,,,,,,,,
1025,0,1305,0.4098875,0,0,0,1.87,0,,,,,,,,,
1026,0,1306,0.410575,0,0,0,1.87,0,,,,,,,,,
1027,0,1307,0.3518625,0,0,0,1.87,0,,,,,,,,,
1028,0,1308,0.38005,0,0,0,1.87,0,,,,,,,,,
1029,0,1309,0.4048,0,0,0,1.87,0,,,,,,,,,
1030,0,1310,0.34595,0,0,0,1.87,0,,,,,,,,,
1031,0,1311,0.361625,0,0,0,1.87,0,,,,,,,,,
1032,0,1312,0.362725,0,0,0,1.87,0,,,,,,,,,
1033,0,1313,0.343475,0,0,0,1.87,0,,,,,,,,,
1034,0,1314,0.319825,0,0,0,1.87,0,,,,,,,,,
1035,0,1315,0.3191375,0,0,0,1.87,0,,,,,,,,,
1036,0,1316,0.348425,0,0,0,1.87,0,,,,,,,,,
1037,0,1317,0.3466375,0,0,0,1.87,0,,,,,,,,,
1038,0,1318,0.3535125,0,0,0,1.87,0,,,,,,,,,
1039,0,1319,0.302225,0,0,0,1.87,0,,,,,,,,,
1040,0,1320,0.290675,0,0,0,1.87,0,,,,,,,,,
1041,0,1321,0.3227125,0,0,0,1.87,0,,,,,,,,,
1042,0,1322,0.3212,0,0,0,1.87,0,,,,,,,,,
1043,0,1323,0.2688125,0,0,0,1.87,0,,,,,,,,,
1044,0,1324,0.2921875,0,0,0,1.87,0,,,,,,,,,
1045,0,1325,0.33935,0,0,0,1.87,0,,,,,,,,,
1046,0,1326,0.3117125,0,0,0,1.87,0,,,,,,,,,
1047,0,1327,0.290125,0,0,0,1.87,0,,,,,,,,,
1048,0,1328,0.2539625,0,0,0,1.87,0,,,,,,,,,
1049,0,1329,0.2096875,0,0,0,1.87,0,,,,,,,,,
1050,0,1330,0.2330625,0,0,0,1.87,0,,,,,,,,,
1051,0,1331,0.170225,0,0,0,1.87,0,,,,,,,,,
1052,0,1332,0.1673375,0,0,0,1.87,0,,,,,,,,,
1053,0,1333,0.21065,0,0,0,1.87,0,,,,,,,,,
1054,0,1334,0.1991,0,0,0,1.87,0,,,,,,,,,
1055,0,1335,0.238975,0,0,0,1.87,0,,,,,,,,,
1056,0,1336,0.2052875,0,0,0,1.87,0,,,,,,,,,
1057,0,1337,0.1849375,0,0,0,1.87,0,,,,,,,,,
1058,0,1338,0.1936,0,0,0,1.87,0,,,,,,,,,
1059,0,1339,0.192775,0,0,0,1.87,0,,,,,,,,,
1060,0,1340,0.186175,0,0,0,1.87,0,,,,,,,,,
1061,0,1341,0.187825,0,0,0,1.87,0,,,,,,,,,
1062,0,1342,0.1876875,0,0,0,1.87,0,,,,,,,,,
1063,0,1343,0.1396175,0,0,0,1.87,0,,,,,,,,,
1064,0,1344,0.094655,0,0,0,1.87,0,,,,,,,,,
1065,0,1345,0.1082675,0,0,0,1.87,0,,,,,,,,,
1066,0,1346,0.07107375,0,0,0,1.87,0,,,,,,,,,
1067,0,1347,0.05803875,0,0,0,1.87,0,,,,,,,,,
1068,0,1348,0.0143275,0,0,0,1.87,0,,,,,,,,,
1069,0,1349,0.01612875,0,0,0,1.87,0,,,,,,,,,
1070,0,1350,0.01604625,0,0,0,1.87,0,,,,,,,,,
1071,0,1351,0.00620125,0,0,0,1.87,0,,,,,,,,,
1072,0,1352,0.00188375,0,0,0,1.87,0,,,,,,,,,
1073,0,1353,0.00033,0,0,0,1.87,0,,,,,,,,,
1074,0,1354,0.00026125,0,0,0,1.87,0,,,,,,,,,
1075,0,1355,4.13E-05,0,0,0,1.87,0,,,,,,,,,
1076,0,1356,1.38E-05,0,0,0,1.87,0,,,,,,,,,
1077,0,1357,8.25E-05,0,0,0,1.87,0,,,,,,,,,
1078,0,1358,1.38E-05,0,0,0,1.87,0,,,,,,,,,
1079,0,1359,0,0,0,0,1.87,0,,,,,,,,,
1080,0,1360,0,0,0,0,1.87,0,,,,,,,,,
1081,0,1361,0,0,0,0,1.87,0,,,,,,,,,
